"","Site.Ref","Collected.Date","Variable.Name","Value","Quality","X","Site.name","Latitude","Longitude","temp"
"6225","61672159",2020-11-22,"Water Temp situ(øC) MIN",20.777,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.777
"6226","61615182",2020-11-22,"Water Temp situ(øC) MIN",21.608,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.608
"6227","61615182",2020-11-22,"Water Temp situ(øC) MAX",21.659,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.659
"6228","61615182",2020-11-22,"Water Temp situ(øC) MEAN",21.632,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.632
"6229","61615172",2020-11-22,"Water Temp situ(øC) MEAN",22.583,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,22.583
"6230","61615172",2020-11-22,"Water Temp situ(øC) MAX",35.15,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,35.15
"6231","61615172",2020-11-22,"Water Temp situ(øC) MIN",14.648,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,14.648
"6232","61615165",2020-11-22,"Water Temp situ(øC) MAX",20.895,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.895
"6233","61615165",2020-11-22,"Water Temp situ(øC) MEAN",20.874,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.874
"6234","61615165",2020-11-22,"Water Temp situ(øC) MIN",20.846,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.846
"6235","61615164",2020-11-22,"Water Temp situ(øC) MAX",21.44,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.44
"6236","61615164",2020-11-22,"Water Temp situ(øC) MEAN",21.412,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.412
"6237","61615164",2020-11-22,"Water Temp situ(øC) MIN",21.383,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.383
"6238","61715045",2020-11-23,"Water Temp situ(øC) MAX",19.603,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.603
"6239","61715045",2020-11-23,"Water Temp situ(øC) MEAN",19.574,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.574
"6240","61715045",2020-11-23,"Water Temp situ(øC) MIN",19.54,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.54
"6241","61672159",2020-11-23,"Water Temp situ(øC) MAX",20.845,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.845
"6242","61672159",2020-11-23,"Water Temp situ(øC) MEAN",20.805,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.805
"6243","61672159",2020-11-23,"Water Temp situ(øC) MIN",20.771,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.771
"6244","61615182",2020-11-23,"Water Temp situ(øC) MIN",21.607,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.607
"6245","61615182",2020-11-23,"Water Temp situ(øC) MAX",21.652,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.652
"6246","61615182",2020-11-23,"Water Temp situ(øC) MEAN",21.632,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.632
"6247","61615172",2020-11-23,"Water Temp situ(øC) MEAN",24.979,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,24.979
"6248","61615172",2020-11-23,"Water Temp situ(øC) MAX",39.476,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,39.476
"6249","61615172",2020-11-23,"Water Temp situ(øC) MIN",16.148,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,16.148
"6250","61615165",2020-11-23,"Water Temp situ(øC) MAX",20.908,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.908
"6251","61615165",2020-11-23,"Water Temp situ(øC) MEAN",20.882,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.882
"6252","61615165",2020-11-23,"Water Temp situ(øC) MIN",20.855,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.855
"6253","61615164",2020-11-23,"Water Temp situ(øC) MAX",21.434,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.434
"6254","61615164",2020-11-23,"Water Temp situ(øC) MEAN",21.409,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.409
"6255","61615164",2020-11-23,"Water Temp situ(øC) MIN",21.379,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.379
"6256","61715045",2020-11-24,"Water Temp situ(øC) MAX",19.6,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.6
"6257","61715045",2020-11-24,"Water Temp situ(øC) MEAN",19.574,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.574
"6258","61715045",2020-11-24,"Water Temp situ(øC) MIN",19.55,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.55
"6259","61672159",2020-11-24,"Water Temp situ(øC) MAX",20.825,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.825
"6260","61672159",2020-11-24,"Water Temp situ(øC) MEAN",20.799,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.799
"6261","61672159",2020-11-24,"Water Temp situ(øC) MIN",20.771,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.771
"6262","61615182",2020-11-24,"Water Temp situ(øC) MIN",21.577,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.577
"6263","61615182",2020-11-24,"Water Temp situ(øC) MAX",21.642,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.642
"6264","61615182",2020-11-24,"Water Temp situ(øC) MEAN",21.614,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.614
"6265","61615172",2020-11-24,"Water Temp situ(øC) MEAN",23.887,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,23.887
"6266","61615172",2020-11-24,"Water Temp situ(øC) MAX",33.946,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,33.946
"6267","61615172",2020-11-24,"Water Temp situ(øC) MIN",16.569,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,16.569
"6268","61615165",2020-11-24,"Water Temp situ(øC) MAX",20.904,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.904
"6269","61615165",2020-11-24,"Water Temp situ(øC) MEAN",20.875,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.875
"6270","61615165",2020-11-24,"Water Temp situ(øC) MIN",20.838,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.838
"6271","61615164",2020-11-24,"Water Temp situ(øC) MAX",21.445,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.445
"6272","61615164",2020-11-24,"Water Temp situ(øC) MEAN",21.415,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.415
"6273","61615164",2020-11-24,"Water Temp situ(øC) MIN",21.379,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.379
"6274","61715045",2020-11-25,"Water Temp situ(øC) MAX",19.586,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.586
"6275","61715045",2020-11-25,"Water Temp situ(øC) MEAN",19.572,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.572
"6276","61715045",2020-11-25,"Water Temp situ(øC) MIN",19.55,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.55
"6277","61672159",2020-11-25,"Water Temp situ(øC) MAX",20.822,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.822
"6278","61672159",2020-11-25,"Water Temp situ(øC) MEAN",20.795,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.795
"6279","61672159",2020-11-25,"Water Temp situ(øC) MIN",20.773,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.773
"6280","61615182",2020-11-25,"Water Temp situ(øC) MIN",21.556,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.556
"6281","61615182",2020-11-25,"Water Temp situ(øC) MAX",21.608,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.608
"6282","61615182",2020-11-25,"Water Temp situ(øC) MEAN",21.583,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.583
"6283","61615172",2020-11-25,"Water Temp situ(øC) MEAN",25.604,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,25.604
"6284","61615172",2020-11-25,"Water Temp situ(øC) MAX",39.325,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,39.325
"6285","61615172",2020-11-25,"Water Temp situ(øC) MIN",16.496,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,16.496
"6286","61615165",2020-11-25,"Water Temp situ(øC) MAX",20.929,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.929
"6287","61615165",2020-11-25,"Water Temp situ(øC) MEAN",20.88,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.88
"6288","61615165",2020-11-25,"Water Temp situ(øC) MIN",20.837,"3",162624,"Artesian Monitoring - AM27E",-31.76988432,115.783811,20.837
"6289","61615164",2020-11-25,"Water Temp situ(øC) MAX",21.452,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.452
"6290","61615164",2020-11-25,"Water Temp situ(øC) MEAN",21.414,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.414
"6291","61615164",2020-11-25,"Water Temp situ(øC) MIN",21.383,"3",162581,"Artesian Monitoring - AM27D",-31.76984544,115.7837832,21.383
"6292","61715045",2020-11-26,"Water Temp situ(øC) MAX",19.601,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.601
"6293","61715045",2020-11-26,"Water Temp situ(øC) MEAN",19.573,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.573
"6294","61715045",2020-11-26,"Water Temp situ(øC) MIN",19.541,"3",195145,"Artesian Monitoring - AM8B",-31.42200864,115.6218648,19.541
"6295","61672159",2020-11-26,"Water Temp situ(øC) MAX",20.832,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.832
"6296","61672159",2020-11-26,"Water Temp situ(øC) MEAN",20.794,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.794
"6297","61672159",2020-11-26,"Water Temp situ(øC) MIN",20.758,"3",176262,"Artesian Monitoring - AM20B",-31.6456,115.7057,20.758
"6298","61615182",2020-11-26,"Water Temp situ(øC) MIN",21.564,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.564
"6299","61615182",2020-11-26,"Water Temp situ(øC) MAX",21.628,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.628
"6300","61615182",2020-11-26,"Water Temp situ(øC) MEAN",21.6,"3",163229,"Artesian Monitoring - AM27C",-31.76980684,115.7837558,21.6
"6301","61615172",2020-11-26,"Water Temp situ(øC) MEAN",26.394,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,26.394
"6302","61615172",2020-11-26,"Water Temp situ(øC) MAX",40.303,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,40.303
"6303","61615172",2020-11-26,"Water Temp situ(øC) MIN",15.532,"3",162888,"Artesian Monitoring - AM23B",-31.6876059,115.7272211,15.532
